Complexity,Loss,Equation
1,0.6990005464414982,"x3"
3,0.6155201761361252,"x2 * -0.5164410853473081"
5,0.002036038296098767,"x3 + (x2 * -0.5010018621893864)"
7,0.0012737196874248278,"(x3 * 1.0025502692279715) + (x2 * -0.5008244827612356)"
9,0.00112889270123078,"((x3 + 0.001007147082494432) * 1.002072580578322) + (x2 * -0.5006334894185945)"
