Complexity,Loss,Equation
1,0.5669585561392685,"-0.018729656610186707"
3,0.21871436658842144,"x1 * -1.1505862569623548"
5,0.21571146679390898,"(x2 * 0.13979757490860822) * x1"
7,0.0006514913490506751,"(x1 * -0.9043932283206513) + (x2 * 0.20119670175701893)"
9,0.0006245349793394216,"((x2 * 0.2012468672431647) + (x1 * -0.9042712300918674)) + -0.0002991558072710654"
11,0.0001231070792568284,"(x1 * -0.9040664591045999) + ((x2 + (x3 * -0.004999380729238108)) * 0.2014007902790378)"
